product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,dancebunny2009,Insider,Rookie,"['Age 18-24', 'Eye Color Blue', 'Hair color Blonde', 'Skin Tone Porcelain', 'Skin Type Dry']",5 stars,23 d ago,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,This is the best highlighter ever!!,This is the best highlighter ever. I totaly recommend.,0,0,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,mamab1613,Insider,Rookie,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Combination']",5 stars,26 Apr 2020,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,Try with a wet sponge!,I really like this highlighter. It's very subtle when dry but if you use a wet sponge to apply it becomes much brighter,1,0,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,ChrissyMA12,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Combination']",5 stars,14 Apr 2020,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,"Natural highlighter for pale skin, great for work!","Love this highlighter but it's definitely not for everyone. I'm very pale and cool-toned so the color is spot-on for me. It's a natural glow/shimmer so this is what I wear to work every day. I don't think you could build this up a ton and still look good, it's just not that type of highlighter. Also, I know some people complain about the size but personally I think you get plenty, it's not very easy to hit pan.",2,0,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,gamergirlm8,Insider,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Dry']",3 stars,14 Apr 2020,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,,It's very shear not going to lie. I ended up giving this to a friend. if you like a blinding highlighter don't buy this sis.,2,1,
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,harleigh2018,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Normal']",5 stars,13 Apr 2020,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,love it!,I love this highlighter! I was debating on this and the cookie highlighter but I eventually chose this one. It is very light and subtle perfect for every day makeup or no makeup days! Cookie is still on my list for a more dramatic look but this one was well spent!,1,1,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,swissmiss10,Rouge,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Combination']",5 stars,22 Feb 2020,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,Natural looking highlighter,"This highlighter is a great natural looking and subtle everyday highlighter. Wouldn’t be my first choice for a glam look or a night out, but I LOVE it for an everyday look!",1,0,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,DinaMarieee,Insider,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Normal']",5 stars,21 Dec 2019,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,Love this so muchhh,"I love this highlighter sooo much. Its super easy to work with and gives a gorgeus natural but glowy look. I usually wear it to school, but also when going out. When going out I need to build it up a bit to get that intense glow I want. It smells super delicious and has minimal dust. Need more of it soon.",1,0,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,Geslina,Insider,Rookie,"['Eye Color Brown', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Normal']",5 stars,17 Dec 2019,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,All over glow!,"I don’t know why I bought this, because powder highlighters never look natural on me - but this is perfect. Once I’ve washed, applied serum, sunscreen, sometimes primer, then foundation and setting powder, you need something to add back the natural glow you just erased with all those products. I dip a dense, fluffy brush into this product, and use it as a finishing powder. Adds a soft, subtle glow that never looks dry, sparkly, or settles into any texture. It reminds me of what I wanted Hourglass Ambient Powder “Diffused Light” to be...something to add a little radiance without looking as if I tried too hard. I have been pleasantly surprised with the results and will certainly repurchase this highlighter.
…read more",4,0,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,sophie11234,VIB,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",3 stars,15 Nov 2019,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,Pretty brightening powder,"I've had this product for a while, and would not quite describe it as a highlighter. It's more of a brightening powder and is great for adding some glimmer to the inner eyes, eyelids, and face in general. Since the formula is more of a powder, it kind of blends in and is very subtle. I would not recommend if you are looking for a highlighter to apply to the cheekbones. I have noticed this product makes me break out a little, so I have stopped using it as frequently, but there's no harm in putting a bit on every once in a while.
…read more",3,0,
blush,BENEFIT COSMETICS,Benefit Cosmetics Dandelion Twinkle Highlighter,badnbeauty,VIB,Rookie,"['Age 18-24', 'Eye Color Brown', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Dry']",2 stars,8 Nov 2019,no,Color: nude-pink,https://www.sephora.com/productimages/sku/s1912138+sw.jpg,awesome but not enough to justify price,"I love this highlighter so much, it's such a perfect subtle color on light skin tones and great for an everyday look. But it's 3g for the same price of all the other 8g benefit powder boxes and I don't understand at all why that would be. I'm switching over to the new Tinkle one even though it's glittery for my taste and I prefer the Dandelion's subtle shimmer. I don't know what their reasoning is for this is but it makes absolutely no sense to me and I'm not going to repurchase.
…read more",3,0,
