product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,SamToTheTest,Insider,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Medium', 'Skin Type Oily']",5 stars,17 d ago,yes,Color: Pink Quartz,https://www.sephora.com/productimages/sku/s1289529+sw-62.jpg,A Bit Of Shimmer,"This was a nice easy way to add a bit of glow to my face, I apply it at the end of routine just for a bit of shimmer and it perfect.",0,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,trishlynn,,,"['Skin Tone Porcelain', 'Skin Type Combination']",3 stars,25 Apr 2020,no,Color: Pink Quartz,https://www.sephora.com/productimages/sku/s1289529+sw-62.jpg,"beautiful, but it cracks easily","It’s a beautiful highlighter, but even with super careful use it cracks. I wouldn’t recommend it for that reason. You can find other highlighters that are just as good and don’t crack.",2,1,
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,jhawk2010,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",3 stars,16 Apr 2020,no,Color: Bronze,https://www.sephora.com/productimages/sku/s1287978+sw-62.jpg,"Beautiful, but breaks too easily!","I have a LOVE and HATE relationship with the shimmer brick. I’ve been using this for years and it is absolutely stunning. I get compliments on my glowing skin every single time. It’s not sparkly, leaves a beautiful glow, and the powder is smooth. However, every single one I’ve owned has broken within a month. I’m not dropping or traveling with this product. I think the powder is so soft that it eventually crumbles. Such a shame because it is expensive! I need to find a replacement product that doesn’t break.
…read more",11,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,grkkoukla,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Normal']",5 stars,14 Apr 2020,no,Color: Rose,https://www.sephora.com/productimages/sku/s1289503+sw-62.jpg,,"Such a great product. Gives me such a nice overall glow. Works great on cheeks and eyelids. Adds a Soft dewy glow to skin. Simple to travel with, toss it in your bag brush it on mid day for a hint of color.",0,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,Pita51,Insider,Rookie,"['Age 25-34', 'Eye Color Brown', 'Hair color Black', 'Skin Tone Tan', 'Skin Type Combination']",5 stars,15 Mar 2020,no,Color: Bronze,https://www.sephora.com/productimages/sku/s1287978+sw-62.jpg,,Love. One of my favs. Great quality. Lasts a long time.,0,1,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,Scentdreamer,Insider,Rookie,"['Age 45-54', 'Eye Color Blue', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,15 Mar 2020,no,Color: Pink Quartz,https://www.sephora.com/productimages/sku/s1289529+sw-62.jpg,Pretty!,"Believe it or not, I have never tried the shimmer brick-but, better late than never. It looks so pretty on, it is buildable and versatile. It looks pretty on cheeks, eyelids, and on spots where the sun hits your face. It makes me look healthy and pretty!",2,1,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,HeatherViolet35,VIB,Rookie,"['Age 35-44', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",1 star,29 Nov 2019,no,Color: Rose,https://www.sephora.com/productimages/sku/s1289503+sw-62.jpg,If you're considering buying small one read it.,It's not the same quality as the bigger one. I've owned both and it's NOT the same formula.,10,0,
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,kelleyf13,Rouge,Rookie,"['Eye Color Green', 'Hair color Auburn', 'Skin Tone Fair', 'Skin Type Dry']",3 stars,18 Jul 2019,no,Color: Pink Quartz,https://www.sephora.com/productimages/sku/s1289529+sw-62.jpg,Only good for two weeks,"I bought this on a whim one day after hearing about them for years. I was super excited to use it and loved how it looked on my cheeks and my eyes. Within two weeks of me having the product, it was broken. All the different color lines had separated and were all over the place each time I would open the compact... such a bummer.",1,3,
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,Kats02,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Oily']",5 stars,15 Jul 2019,no,Color: Rose,https://www.sephora.com/productimages/sku/s1289503+sw-62.jpg,Good but you can also try Revlon one,"Im pretty sure this Highlighter is super quality, but long time ago I bought a Revlon dupe (i think even before this product) and the shine is so natural, the degradation of colors goes from rose to darker tones so depends on where you put your brush.",2,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,me2hannah,VIB,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,3 Jul 2019,no,Color: Bronze,https://www.sephora.com/productimages/sku/s1287978+sw-62.jpg,Perfect Sun-kissed Bronze highlight,"The Bronze color is really gorgeous. My skin is very pale and this is the last step of makeup routine. I look unfinished without. It makes you look like you've spent the last month yachting in the south of France, it's the perfect sun-kissed bronze glow.",5,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,Mommy58,Insider,Rookie,"['Eye Color Green', 'Hair color Gray', 'Skin Tone Light', 'Skin Type Normal']",5 stars,16 May 2019,no,Color: Rose,https://www.sephora.com/productimages/sku/s1289503+sw-62.jpg,Healthy Glow,This product really gives you a healthy glow. You can also use it as a quick eyeshadow. The only issue with is it is very fragile and smashes to a million pieces if knocked around. I have ruined a few travelling. Note to self...will keep in purse next time I fly. Even in carry-on luggage it is not safe.,1,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,clegeza,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Olive', 'Skin Type Normal']",5 stars,15 May 2019,no,Color: Rose,https://www.sephora.com/productimages/sku/s1289503+sw-62.jpg,Great shimmer,Beautiful color and shimmer,0,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,Robinsam95,,,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",3 stars,17 Mar 2019,no,Color: Bronze,https://www.sephora.com/productimages/sku/s1287978+sw-62.jpg,Breaks Easy - DO NOT TRAVEL W/,"I was excited when I bought this product because I had wanted it for a long time. When I first started using the product I felt like I wasn’t getting that much pay off but I figured maybe you just have to get into it some more and then it will apply better. It’s mostly just glitter not really a “glow”. But the worst thing I experience was when I traveled with it. I packed in into my makeup bag in my checked bag and when I got to my destination it was destroyed all the bars and highlight had moved around in the package. So I gently moved them back only the bottom bar was crushed. So the next time I had to board the plane I carried it in my purse hoping if I was careful it would not get mixed up again. But of course when I got to our hotel and checked it was all mixed up and crushed looking. So to fix this issue I moved the pieces back in place and folded a couple tissues and set them on top of the makeup and then stored in my purse for the next plane ride. Once I got home I checked and everything was still in place! I do not recommend traveling with this product because it breaks so easy unless you fill it with tissue. Other then that the product is okay but not the amazing glow I was hoping to get for the $50 I spent on it.
…read more",1,0,
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,stephgh90,Insider,Rookie,"['Eye Color Brown', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Oily']",5 stars,13 Feb 2019,no,Color: Rose,https://www.sephora.com/productimages/sku/s1289503+sw-62.jpg,Love the shimmer brick!,Love this shimmer brick and have used it for years! This is the perfect amount of shimmer to go over a matte or shimmer-less blush. Also great to apply to chest/collar bones for some shine!,0,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,taylersullivan,Rouge,Rookie,"['Age 18-24', 'Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",4 stars,13 Jan 2019,no,Color: Bronze,https://www.sephora.com/productimages/sku/s1287978+sw-62.jpg,shimmer sunshine,3 cast members couldn't find me a bronzer shade to match my skin tone (super pale) this one came closest! very pretty but I miss my old quo bronzer,0,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,caitlinb84,Rouge,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Oily']",4 stars,9 Jan 2019,no,,,,"I love this product- but I must warn you, it will always mysteriously crumble after a month or two. I’ve been purchasing the shimmer brick since the early 2000s and it’s the perfect pop of color on my skin. But every, single time I purchase a new brick, I open it up one morning a few weeks later to find it in ruins. I store it with the utmost care but it always falls apart. Disappointing that after all these years they couldn’t find a way to keep it solid.
…read more",4,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,lisat57,Insider,Rookie,"['Skin Tone Light', 'Skin Type Normal']",1 star,9 Jan 2019,no,Color: Rose,https://www.sephora.com/productimages/sku/s1289503+sw-62.jpg,,It is so sheer you can hardly see anything. When tried in the store a totally different outcome.,0,1,
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,chiquita122478,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Normal']",5 stars,9 Jan 2019,no,Color: Rose,https://www.sephora.com/productimages/sku/s1289503+sw-62.jpg,,"Lovely color, can be used as a bronzer or blush! Looks super pretty in pictures.",0,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,LadyO222,VIB,Rookie,"['Age 35-44', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Normal']",5 stars,1 Jan 2019,no,Color: Bronze,https://www.sephora.com/productimages/sku/s1287978+sw-62.jpg,Great highlighter!,I have been using this for years and I get a lot of compliments on my skin when I'm wearing it. Depending on pictures it can be a but shiny on photos but in real life it looks great! I look glowy and sun kissed and dewy.,0,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,sweet1611,VIB,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Deep', 'Skin Type Dry']",5 stars,16 Dec 2018,no,,,Love it!!,Love it. It give little glitter and not much color,0,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,ririgucci,VIB,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",2 stars,26 Nov 2018,no,Color: Pink Quartz,https://www.sephora.com/productimages/sku/s1289529+sw-62.jpg,Not very pigmented,"Wasn’t impressed. Was looking for something that would give off a nice natural glow, but this barely even showed up (even when applying more). Had high hopes, but ended up settling for a Becca.",0,0,
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,sassyvanawesome,VIB,Rookie,"['Eye Color Green', 'Hair color Blonde', 'Skin Tone Medium', 'Skin Type Oily']",5 stars,10 Nov 2018,no,Color: Rose,https://www.sephora.com/productimages/sku/s1289503+sw-62.jpg,,I had no idea this was an all over skin highlighters. I thought it was an ombré eye shadow set. I still use it that way and am complimented on my eyes all the time.,0,1,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,adhayes84,Insider,Rookie,"['Age 25-34', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Deep', 'Skin Type Dry']",4 stars,5 Nov 2018,no,Color: Bronze,https://www.sephora.com/productimages/sku/s1287978+sw-62.jpg,Requires multiple applications,"I’m African-American and I tried the bronze for the first time to highlight my cheekbones. I could not see the product at all with one swipe using a soft brush. After 3 applications I could see it. It gives more of a soft, golden shimmer than bronze and it accentuates every flaw on the skin.",0,0,Recommends this product
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,sjnyc1,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Deep', 'Skin Type Combination']",3 stars,26 Oct 2018,no,Color: Bronze,https://www.sephora.com/productimages/sku/s1287978+sw-62.jpg,,Works well but has completely broken apart and now makes a mess every time I used it. I like the way it looks but wouldn’t buy again as it didn’t hold up well in the case.,0,0,
blush,BOBBI BROWN,Bobbi Brown Shimmer Brick Highlighter,kreneet,VIB,Rookie,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Combination']",3 stars,20 Oct 2018,no,Color: Pink Quartz,https://www.sephora.com/productimages/sku/s1289529+sw-62.jpg,,"I like bolder highlighters, but this is a good highlighter if you like a more subtle glow.",0,0,
