product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,NARS,NARS The Multiple,jessinyow,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,1 h ago,yes,Color: Orgasm,https://www.sephora.com/productimages/sku/s1017920+sw.jpg,,"This is gorgeous. I use it only as a cream blush, and it’s so flattering and blends like a dream.",0,0,Recommends this product
blush,NARS,NARS The Multiple,MeowMuxxes,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Deep', 'Skin Type Combination']",3 stars,3 d ago,yes,Color: G-Spot,https://www.sephora.com/productimages/sku/s1365048+sw.jpg,Not the Greatest for Multi-use,"I was super excited to finally try a multiple use product, but this left me disappointed. The color is very sheer. It showed on my eyelids well, but as blush I had to put on about 3 applications for the color to be more pronounced. But the deal breaker was putting it on my lips. It felt dry and chalky on my lips, was incredibly sheer and almost looked cartoonish as I applied more layers to build color. I would be considered ""deep"" under the Sephora complexion profile, but I was suprised that I had to do so much for so little ""pop"". Disappointed, but will try other colors down the road.
…read more",0,0,
blush,NARS,NARS The Multiple,laurenlenaye,VIB,Rookie,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,4 d ago,yes,Color: Orgasm,https://www.sephora.com/productimages/sku/s1017920+sw.jpg,,"I can't believe I slept on this for so long. This is officially the blush that will always be in my makeup bag. By far the smoothest, easiest-to-apply cream blush I've tried, and it's so easy to keep it very natural looking (which I find more difficult with the powder version) or ramp up the color if you want it to be bolder. The shimmer is absolutely perfect - it's not over-the-top, more of a glow than a shimmer, and I don't need to apply highlighter when I wear this. Overall, completely worth the hype and will repurchase forever.
…read more",0,0,Recommends this product
blush,NARS,NARS The Multiple,ktb4021,VIB,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,4 d ago,yes,Color: G-Spot,https://www.sephora.com/productimages/sku/s1365048+sw.jpg,"Timeless, classic, and one of my all time favorite","I want the multiple in every color!!! It has been a staple in my makeup collection for a very long time now. It’s a timeless classic that I know applies smooth and creamy, and blends well and stays really well... I mean, especially when combined with a primer (I like yves st laurent and Milk for my primers), but any that you like will work! Forty dollars sounds like a lot at first, but the multiple is named that for a reason, and that is that it has multiple uses!! Aduhhh. I use it as an eyeshadow, a blush, contour, lipstick...anything you want, really. Don’t wait, you won’t regret it!!
…read more",1,0,Recommends this product
blush,NARS,NARS The Multiple,HazelLaBeija,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Combination']",5 stars,25 d ago,no,Color: Portofino,https://www.sephora.com/productimages/sku/s537860+sw.jpg,Gorgeous glow and doesn’t disturb makeup,"I have been a huge fan of cream products recently, but of all the brands and formulas I own, these stand out as the absolute best. I usually like to test out different formulas and don’t often purchase multiple shades of one product, but this was so good that I bought it in South Beach, Na Pali Coast, and Portofino. They never disturb any foundation underneath, and blend out so easily to give a gorgeous non-sticky, soft sheen to the cheeks. I love that I can apply the stick directly to my cheeks without picking up my base and I don’t even need a brush or sponge to blend it, it takes seconds with my fingers. South Beach can be used as a pretty peachy-nude blush or a natural bronzer on my pale skin, while the other two are pigmented but natural dusty coral-pink blushes. I don’t even need to wear highlighter when I use these! If you want easy application, glow, and a natural but colorful flush, definitely try these out. Expensive, but worth it for holy grail status.
…read more",9,1,Recommends this product
blush,NARS,NARS The Multiple,BlushIt,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Dry']",2 stars,26 d ago,yes,Color: Orgasm,https://www.sephora.com/productimages/sku/s1017920+sw.jpg,Meh,I have a fair medium complexion and this did absolutely nothing for me. Unless I can even get a thick layer on - maybe some color will show - but I definitely think the orgasm blush powder works 10x better. 2 stars instead of 1 because I love the sleek case it comes in.,5,0,
blush,NARS,NARS The Multiple,corleissen,Rouge,Rookie,"['Eye Color Green', 'Hair color Red', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,23 Apr 2020,yes,Color: Portofino,https://www.sephora.com/productimages/sku/s537860+sw.jpg,Dry skin rejoice!,"I ended up loving this far more than I thought I would. A bit of clarity though. It’s not shimmery like Orgasm but it’s not a flat or drab matte either. And it’s definitely not coral. On my fair complexion with neutral undertones it’s more of a warm browny pink which I’m cool with. It looks great by itself, or dabbed over other colors. If you use it on your eyes, I highly recommend an eye primer first. It makes for a gorgeous crease color. On me it’s an MLBB shade in place of lipstick but I need to wear it under some lip oil or balm for comfort.
…read more",7,0,Recommends this product
blush,NARS,NARS The Multiple,ChandelierB,VIB,Rookie,"['Eye Color Brown', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",4 stars,20 Apr 2020,no,Color: Copacabana,https://www.sephora.com/productimages/sku/s222117+sw.jpg,,"I thought this would be a fun a unique highlighter. And while it definitely is and it lasted a long time, I did not love the feel or the application process. I still think it’s a great product with awesome pigment and shimmer, just not for me",1,1,Recommends this product
blush,NARS,NARS The Multiple,babymidas,VIB,Rookie,[],3 stars,9 Apr 2020,yes,Color: Orgasm,https://www.sephora.com/productimages/sku/s1017920+sw.jpg,Too chalky/ firm/ dry,"I fell in love with a discontinued Smashbox cream blush a while ago, and I love the Nars powder & liquid blushes, so I thought I'd give this a try. But it's kind of dry and chalky and hard to apply... you have to really smush it on your skin to get any product to come off, which messes with your foundation if you're wearing any. I tried to get it on my finger first and then apply to my face, but again, you really have to work hard to get any product there. I liked the shimmer and I like the shade, it's just not creamy/ soft enough for me
…read more",11,5,
blush,NARS,NARS The Multiple,MACorcoran49,Insider,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Normal']",5 stars,7 Apr 2020,no,Color: Orgasm,https://www.sephora.com/productimages/sku/s1017920+sw.jpg,Love it!,"I love this on my high on my cheek bone after blush, gives a great glow!",1,0,Recommends this product
