product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,mesolovely,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Dry']",5 stars,26 Apr 2020,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,"Beautiful, wet, LUX","I love highlighters. I own both high end to drug store. However, there is something special about Tom Ford products. They apply beautifully and the packaging is sooo LUX!! Makes the entire makeup process a wonderful experience. I am medium skin toned and although both colors look wonderful on my skin, I usually swirl both colors together. Love this product.",1,2,Recommends this product
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,shamara,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Deep', 'Skin Type Combination']",5 stars,14 Jun 2019,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,,This highlighter is worth the money and looks beautiful on deep and dark skin tones!,5,0,Recommends this product
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,debbijoyce,Rouge,Rookie,"['Eye Color Brown', 'Hair color Auburn', 'Skin Tone Medium', 'Skin Type Combination']",1 star,7 May 2019,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,,First the compact is difficult to open. Second the product ages my eyes so badly it’s embarrassing. Third fir this price point I expect perfection and no it’s not even adequate. Summation: do NOT buy if you have any crepey skin or deep set eyes.,11,26,
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,glowholic,Rouge,Rookie,"['Age 18-24', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,2 May 2019,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,MORE SHADES PLEASE,"This is hands down the most intense, wet looking highlighter tom ford has ever released. I should know, because I buy them all. Unfortunately, this is too dark for my NC20 skin. I make it work by using a fluffier brush for a lighter application. If you want a wet looking highlighter, this is the BEST on the market. TOM FORD, if you're listening, PLEASE MAKE THIS IN MORE SHADES PLEEEEEEASE",6,0,Recommends this product
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,oliviaig,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,21 Dec 2018,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,Photographs So Beautifully On Skin,this highlighter is PERFECT for photographs. It photographs so beautifully with the most gorgeous glow on your skin. It looks unreal while also looking natural at the same time. I used to use Becca and Charlotte Tilbury highlights and this Tom Ford one beats them all. Also these colors are so so pretty as eyeshadows and you can layer them which each other too. I just love this highlight.,3,0,Recommends this product
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,TryTry777,Rouge,Rookie,"['Age 35-44', 'Eye Color Brown', 'Hair color Black', 'Skin Tone Fair', 'Skin Type Combination']",4 stars,10 Nov 2018,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,,"use as eyeshadow on my nc15 complex, beautiful but settled sheen.",1,3,Recommends this product
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,ilovepablo,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",1 star,5 Nov 2018,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,,"Returned this. I understand that it’s called “sheer glow”, but for $100, it shouldn’t be invisible.",4,9,
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,SportyGirly125,Rouge,Rising Star,"['Age 25-34', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",5 stars,1 Nov 2018,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,Beautiful Highlighter,Tom Ford always has amazing sleek packaging which I love. I swatched this in store and knew I had to add it to my overgrowing highlighter collection. It isn't glittery and blends effortlessly into the skin for a nice healthy dewy glow.,0,0,Recommends this product
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,njfab78,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Red', 'Skin Tone Medium', 'Skin Type Oily']",4 stars,6 Sep 2018,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,So Gorgeous!,"So pretty! I had a lapse in judgment and spent this much on a highlight. So worth it! It becomes one with the skin immediately. Such a beautiful sheen! The pink is gorgeous, but I can only use it when I’m tan. Setting spray leaves it looking seamless. I can’t say enough good things.",0,0,Recommends this product
blush,TOM FORD,TOM FORD Sheer Highlighting Duo,cocoms,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",4 stars,25 Apr 2018,no,Color: Reflect Gilt,https://www.sephora.com/productimages/sku/s1920594+sw.jpg,blends like a dream,"This product is amazing. It gives such a beautiful glow and blends so easily. I used it on my checks, nose, and eyes and it looked beautiful everywhere. I just love the formula so much. TF is so expensive and id been debating this product purchase for so long but it was so worth it. Only this preventing 5 stars is the price. $80 is A LOT. not sure it’s worth $80.",0,2,Recommends this product
