product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,PUREdollygirl,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Light', 'Skin Type Combination']",3 stars,1 d ago,no,Color: 03 Bossy,https://www.sephora.com/productimages/sku/s2139889+sw.jpg,,"This is a super cute looking product but it takes a few stamps and much blending on the face for it to show evenly and not blotchy. It's also a little troublesome to carry in a makeup bag since the sponge easily popped out of the ""lock"" position for me.",0,0,
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,Ndojcak,Insider,Rookie,"['Age over 54', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Tan', 'Skin Type Combination']",4 stars,5 d ago,no,Color: 01 Coy,https://www.sephora.com/productimages/sku/s2139863+sw.jpg,Nice Blush,This is a really nice blush! It is really easy to blend.,0,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,christinarussot,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Dry']",4 stars,8 d ago,yes,Color: 06 Flirty,https://www.sephora.com/productimages/sku/s2252112+sw.jpg,very blendable,this blush was very blendable and had a nice shimmer.,0,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,tiffgunn916,Insider,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,8 d ago,no,Color: 01 Coy,https://www.sephora.com/productimages/sku/s2139863+sw.jpg,must have for a natural look!,"This blush is adorable!! I love the stamp applicator and this shade looks really natural! You can apply it with a brush, sponge, fingers, whatever you want! I highly suggest this to anyone who loves a nice natural blush!",0,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,marelyng,Insider,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",5 stars,9 d ago,no,Color: 03 Bossy,https://www.sephora.com/productimages/sku/s2139889+sw.jpg,amazing :),it smells nice and it blends well when using you hands. also gives you a natural glowy look.,0,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,eperrin710,Insider,Rookie,"['Age over 54', 'Eye Color Gray', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Normal']",5 stars,10 d ago,yes,Color: 03 Bossy,https://www.sephora.com/productimages/sku/s2139889+sw.jpg,,"This product is super cute and blends really nicely! I will be ordering another one. However, this color in particular did not suit my skin tone. If you have very fair and cool toned skin, you should stick to the more pink colors and avoid the peachy ones.",2,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,mchll16,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",3 stars,14 d ago,yes,Color: 06 Flirty,https://www.sephora.com/productimages/sku/s2252112+sw.jpg,,Barely notice on my skin. I have a fair complexion. I do tan easily but at the moment I do not have a tan so my skin is on the pale side. I thought this would give me some color. It does not. I can barely see it on my cheeks. I’m a little disappointed.,7,2,
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,karpling,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",5 stars,20 d ago,no,Color: 01 Coy,https://www.sephora.com/productimages/sku/s2139863+sw.jpg,"Cute, Buildable","such a cute, easy to use, buildable blush! I use this so much and it sits so nicely over my skincare and foundation!",3,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,Jesseca98,Rouge,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Normal']",5 stars,23 d ago,yes,Color: 06 Flirty,https://www.sephora.com/productimages/sku/s2252112+sw.jpg,,"Like the product, one of my favourite blushes to date. Super blend able and looks natural.",6,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,TasiaPaparang,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,23 d ago,no,Color: 04 Feisty,https://www.sephora.com/productimages/sku/s2139897+sw.jpg,cute!!,"Super cute packaging, really blendable, and long wearing. As someone with fair skin this is a really bold color on me, but I find that it’s no problem since it’s easy to buff it out to make it less bold if I so choose. The product itself is good and the adorable heart stamps are just an added bonus!",0,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,Mindy0520,Rouge,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",3 stars,28 d ago,yes,Color: 01 Coy,https://www.sephora.com/productimages/sku/s2139863+sw.jpg,Blends Great,Cute. Blends so easy! I just dab with my fingers and go. Looks very natural. I don’t notice that it wears long but I have rosey cheeks anyway so that’s not a deal breaker for me.,5,1,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,lolollll,Insider,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Normal']",4 stars,2 May 2020,no,Color: 03 Bossy,https://www.sephora.com/productimages/sku/s2139889+sw.jpg,"I liked it but,",I liked this product but I would rather use a different formula. It got kind of sticky on me but I loved the way it worked.,5,1,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,Saucy16,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Tan', 'Skin Type Combination']",4 stars,30 Apr 2020,yes,Color: 02 Saucy,https://www.sephora.com/productimages/sku/s2139871+sw.jpg,,"I love how cute this product is. That being said, the sponge applicator does pick up quite a bit of product. You have to lightly tap the sponge. I usually end using my finger to apply and blend in on my skin. This gives a natural glow and feels so light on the skin. I absolutely love it and definitely plan on buying more shades.",5,4,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,NerdyCookies,Insider,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",5 stars,27 Apr 2020,no,Color: 02 Saucy,https://www.sephora.com/productimages/sku/s2139871+sw.jpg,,Gorgeous color and very cute packaging and blends very easy. The packaging is a bit more bulky than a regular blush but worth it. Use fingers to have a more natural look. Looks dewy on the skin as well.,6,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,miar12,Insider,Rookie,"['Hair color Brunette', 'Skin Tone Tan', 'Skin Type Combination']",5 stars,22 Apr 2020,no,Color: 02 Saucy,https://www.sephora.com/productimages/sku/s2139871+sw.jpg,,Love it. I accidentally broke the container and it hasn’t dried out! Worth every cent,6,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,isadoradori,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,18 Apr 2020,yes,Color: 05 Sassy,https://www.sephora.com/productimages/sku/s2252104+sw.jpg,Great,I love this product and recommend it it applied really nice and blended out smoothly with I nice tint,7,0,Recommends this product
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,Annex1,Rouge,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",2 stars,17 Apr 2020,no,Color: 04 Feisty,https://www.sephora.com/productimages/sku/s2139897+sw.jpg,,"It’s gimmicky and it’s cute - so it definitely has that going for it. Because the product is applied like a stamp it is difficult to control the amount of product that ends up on your face. For this reason it is easy to go overboard. I received this as part of a set, although after trying it, I would never purchase this product specifically.",10,11,
blush,KAJA,Kaja Cheeky Stamp Blendable Blush,soaplady,Rouge,Rookie,"['Age 45-54', 'Eye Color Hazel', 'Hair color Auburn', 'Skin Tone Fair', 'Skin Type Dry']",4 stars,15 Apr 2020,yes,Color: 02 Saucy,https://www.sephora.com/productimages/sku/s2139871+sw.jpg,Cute little blush that really works well!,I love this stamp blush. It works over powder and looks great! I would repurchase it!,1,1,Recommends this product
