product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,SabrinaSalinas,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Oily']",5 stars,21 d ago,no,,,Love!,"I love this little duo more than I thought I would. I have a light, warm complexion and the shades in this actually compliment my skin really nicely and give a natural flush. I’ve been using this more recently on my no makeup-makeup days; just concealer, this duo, eyebrows, and maybe mascara.",1,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,EmRoseJax,VIB,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Porcelain', 'Skin Type Combination']",5 stars,28 d ago,no,,,"Perfect for Porcelain Skin, Great on the Go/Travel","I have such a hard time finding highlighters that work for my porcelain skin/pink undertones. Most highlighters look darker than my complexion calls for, especially in a set/palette. This product doesn't disappoint! Both the blush and highlighter suit my skin beautifully. It's long-lasting, and has a shimmer finish for a lit-from-within glow. Not to mention it's the perfect size, when I'm traveling for work or fun I'm never without it! If you're concerned about the size of the mini, don't be. I've had this for over 6 months and haven't even made a noticeable dent yet (mind you, I wear a lot of different products, but given that this is a frequent go-to, that says something).
…read more",1,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,sez814,Rouge,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Combination']",4 stars,27 Apr 2020,no,,,,I was initially disappointed with the pigment pay off but I think there was just a film that needed to be worked away because now one swipe into the product with my brush and I get excellent color payoff. It leaves a very healthy glow and I really enjoy this product.,1,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,readergurl,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Oily']",4 stars,23 Apr 2020,no,,,cute,So cute! I use the blush constantly. The only issue is that I’d like the highlighter to be a lighter color.,1,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,Dextwixmom,VIB,Rookie,"['Eye Color Green', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Dry']",5 stars,17 Apr 2020,no,,,Wonderful blush!,I absolutely loved this product. It made me look so healthy and fresh. I wish the blush was sold individually as I still have a lot of the highlighter left. I think about buying it again even though......,0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,LeslieKate030,Insider,Rookie,"['Eye Color Green', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Combination']",3 stars,12 Apr 2020,no,,,Have to use a lot of product each use,Color pay-off was not as good as expected. Does not live up to the Natasha Denona standards.,1,0,
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,ryanjaye,Rouge,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Combination']",2 stars,24 Feb 2020,no,,,pigment? where?,"This was really pretty, but had absolutely no pigment on the face!!! I applied several layers and couldn’t see a thing!",3,0,
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,ThaliaGo,VIB,Rookie,"['Eye Color Green', 'Hair color Blonde', 'Skin Tone Porcelain', 'Skin Type Combination']",5 stars,16 Feb 2020,no,,,Love it,"I really liked, very practical product, small size but it last a lot, good quality !",1,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,tinydancer1027,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Dry']",5 stars,6 Feb 2020,no,,,wonderful travel duo,"My first product from the ND brand. I love this! This size is perfect for traveling and throwing in my purse for work. The blush is beautiful and build able on my very fair skin. The highlighter is not as blinding as I would prefer, but I it is extremely office/daytime appropriate for those that do not desire a beaming highlight. I could use this everyday of the week and be completely satisfied with my looks!",1,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,evoncrystal,VIB,Rookie,"['Age 18-24', 'Eye Color Blue', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Normal']",5 stars,1 Feb 2020,no,,,beautiful blush/ highlight,I love how smooth these powders are and how they easily blend and have the perfect amount of pigment. you can go overboard but it's easily blended out.,0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,tiffcheri,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Black', 'Skin Tone Porcelain', 'Skin Type Dry']",5 stars,29 Jan 2020,no,,,perfect,"I’ve had this product for quite some time and I use it over all of my other blushes and highlights. The blush is a beautiful color and the highlight isn’t glittery, it’s more of a wet look and definitely build able. It’s my first Natasha denona product and it didn’t disappoint",1,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,LittlePinch,Insider,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",2 stars,15 Jan 2020,no,,,Wouldn’t Recommend,"I wish kind of disappointed with this product. I love the brand and I new this was a mini, but it is SO small. Have a hard time getting my blush brush in there. And I feel like the pay off isn’t good. I have fair skin and the blush and highlighter barely show up on my skin. The highlighter is essentially invisible and I have to build the blush a lot for minimal pay off. Wont be buying again.",1,0,
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,Nick9999,Insider,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Oily']",3 stars,14 Jan 2020,no,,,,I got this in a Sephora value set and it wasn’t even worth it. Chunky glitter in both the blush and highlighter. Would have preferred a matte blush to contrast with the glittery highlight.,1,0,
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,Apachecat,Rouge,Rookie,"['Eye Color Green', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",4 stars,8 Jan 2020,no,,,overall a great value,Love this blush/highlighter although w/the blush I do have to do apply again after setting my makeup for it to last. The highlighter is great especially for fast out the door days!,0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,Mitzyrose,Rouge,Rookie,"['Hair color Auburn', 'Skin Tone Fair', 'Skin Type Combination']",4 stars,15 Dec 2019,no,,,,"The packaging and mirror are lovely, and the blush colour is very pretty indeed with good staying power. The highlighter is a bit glittery and not as great as the blush at lasting. Still a lovely piece for your purse though.",0,1,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,JaclynMK,VIB,Rookie,"['Eye Color Green', 'Hair color Black', 'Skin Tone Olive', 'Skin Type Oily']",2 stars,13 Dec 2019,no,,,not good,Two stars because it looks pretty but otherwise 0. The high lighter arrived chipped but thats no biggie. It was also more glitter sparkly rather than luminous - glowing like I thought . I wasn’t satisfied at all. I never use mine :( the blush is nothing special just reminds me of nars organism. Also the packaging is pretty but the highlighter side is falling out in mine. Just overall no,1,1,
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,beebailey,Rouge,Rookie,"['Eye Color Green', 'Hair color Blonde', 'Skin Tone Porcelain', 'Skin Type Normal']",3 stars,18 Nov 2019,no,,,Rarely use,"I picked this up after swatching in store and was super excited to try out some ND powders, having heard great things. However, I've owned it for about 5 months now and have only used this maybe 3-4 times. I just never reach for it. I think partly the blush is a tiny bit dark for me (I'm very pale) so requires a light hand and good blending, and most days I'm slapping make-up on and out the door with as little effort as possible, and the texture of the powders feels a bit chalky to me and hard to blend. Definitely prefer my Hourglass minis. The packaging is really pretty, but overall this wasn't enough to convert me to ND powders.
…read more",0,0,
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,meibeauty,Rouge,Rookie,"['Age 25-34', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",4 stars,16 Nov 2019,no,,,,"The compact is beautiful and mini size (smaller than my credit card). Easy to travel. The blush appears subtle and natural on my cheeks, giving a flush look. For the highlighter, that's where I take off the 1 star. The highlighter is VERY subtle. This might be for someone who wants a subtle glow. For my skin (light-medium color), it seems like it barely show on my skin.",0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,likeberrys,Insider,Rookie,[],1 star,13 Nov 2019,no,,,,I got this mini set to travel. The first trip and the highlighter crushed. Very disappointed with quality,0,0,
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,karenaij,Rouge,Rookie,"['Age 25-34', 'Eye Color Brown', 'Hair color Black', 'Skin Tone Light', 'Skin Type Combination']",5 stars,11 Nov 2019,no,,,,i LOVE mini sizes for easy to carry around. this is by far the most satisfying mini blush plate ive purchased!,0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,Katts15,VIB,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Combination']",4 stars,9 Nov 2019,no,,,Highlighter wow,The highlighter in this duo is my perfect highlighter. Just the best colour and shine for me. The blush is a little to pink for my liking but you can wear is a bit more shear and it just adds a nice flush to the face,0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,boshl128,VIB,Rookie,"['Age 18-24', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Normal']",3 stars,7 Nov 2019,no,,,"Not long lasting, weird colors","Color of both the blush and the highlighter is off for my skin tone. The blush is too purple, and the highlighter is too light for my fair-medium skin. I also don't think they last very long, even with a setting spray.",0,0,
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,diabeautyblosso,VIB,Rookie,"['Age 25-34', 'Eye Color Brown', 'Hair color Black', 'Skin Tone Tan', 'Skin Type Dry']",5 stars,29 Sep 2019,no,,,,love this mini and best wy to try natasha denona products..,0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,AnnAnnAnn,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Fair', 'Skin Type Normal']",1 star,19 Sep 2019,no,,,,,1,3,
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,MellaGeeZee,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,15 Sep 2019,no,,,Cute duo,Love this little duo. Great way to try a blush and highlighter especially if you have an extensive collection of makeup. I think the price is great for the quality. Size is perfect to pop into your purse for touch up later.,0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,jennifer07,Rouge,Rookie,"['Age 35-44', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",4 stars,13 Sep 2019,no,,,pretty blush,"This is a really a cute little compact, great for traveling and looks so pretty. The color is vey pretty if not a little too light for my skin but you can build it the hightlighter is nice too.",0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,jahnay,Rouge,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Oily']",5 stars,3 Sep 2019,no,,,Very Pretty Results,"I am a fan of Natasha Denona products and Ive had this in my cart so many times and I never pulled the trigger. I was hesitant because of the price per gram. But the quality over rides that thought now. I was standing in line to buy my items and the ‘Beauty on the Fly’ (travel size) area right next to the check out which always gets me. Im standing there looking at all the goodies they have in mini sizes and I saw this face duo and thought.... Pull the Trigger! And im so glad I did. Pros: Beautiful colors Applies easily Not powdery looking at all Packaging is gorgeous Strong packaging that wont break powder during travel Long lasting User friendly- its buildable so you don’t over do it Cons: Price per gram Packing can show finger prints so it needs wiped off after use.
…read more",2,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,Twobentpinkies,VIB,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Oily']",4 stars,2 Sep 2019,no,,,,"Bought this because the highlight is a very ""wet"" looking highlight. I don't really use the blush, it's just another pink blush with gold shimmer in it (same as nars orgasm but slightly more finely milled I believe). The highlight and blush don't really go together very well, if I'm going to use a white/silver highlight, I'm doing it on a more natural day and not with a gold shimmer blush.",0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,Aleferreira,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Normal']",5 stars,21 Aug 2019,no,,,,I love the colour of the blush and the highlighter is so chic and natural! It’s at a great sizing to carry it around in your handbag or take on trips.,0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,mrsfrog,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Dry']",5 stars,13 Aug 2019,no,,,Handy Color,"Perfect small size blush and highlighter combo. Bought this for my purse but like it so much I want another one. Perfect color, stays on.",0,0,Recommends this product
blush,NATASHA DENONA,Natasha Denona Mini Blush & Glow,rose9799,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",1 star,11 Aug 2019,no,,,,,0,1,
