product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,NARS,NARS Blush/Bronzer Duo,emilyTinDC,VIB,Rookie,"['Eye Color Green', 'Hair color Red', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,7 d ago,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,I use this every day,"This was my first foray into using bronzer. I am fair skinned with red hair and freckles, so when I saw the palette i thought, ""oh that's going to be too much for me."" but it's SO subtle and elegant!! Even now that I'm a little sunkissed from the beginning of spring, this palette makes me feel so fresh and glowy. It has changed my beauty routine.",6,0,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,nellaluvsbeauty,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Deep', 'Skin Type Combination']",5 stars,30 Apr 2020,no,Color: Sin/ Casino,https://www.sephora.com/productimages/sku/s888479+sw.jpg,Perfect Dou!!!,"If you want perfect blush and bronzer that stays all day, this is it. I love that it is a dou, great for traveling, or when I am trying to be a minimalist and I am rushing to do my make up. I have caramel-dark combination skin and the color shows up great on my face for my complexion.",7,0,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,FranTracey,Insider,Rookie,['Hair color Blonde'],5 stars,25 Apr 2020,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,Love this bronzer/blush duo!,Best bronzer/blush duo ever made! Been using it for years.,0,0,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,sarahcc5,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,14 Apr 2020,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,,Love this product! Applies nicely and allows to build on the colour without looking like it is caked on!,0,0,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,vicvadas,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Olive', 'Skin Type Combination']",5 stars,3 Apr 2020,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,Gorgeous,"Amazing!!!! Natural GlOW! I can't begin to explain how amazing this duo is. Nars makes their bronzer and blush powders so light that it's almost sheer which creates a youthful appearance that doesn't settle Into creases. This product blends well with other cosmetics so you won't have uneven makeup aka ""cake""",2,0,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,shimmer412,VIB,Rookie,"['Age 18-24', 'Eye Color Blue', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Normal']",5 stars,2 Apr 2020,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,Best Blush and Bronzer Ever!!!,"NARS makes some of the best products I have ever used! I bought this duo years ago... back then I didn't wear blush, just bronzer. I had heard so much about the shade Orgasm that I decided to try it out, so I bought the duo because I knew I'd love the Laguna Bronzer which I very much do! I have been obsessed ever since! The formula is silky, smooth, pigmented and very buildable! These are also colors which look great on pretty much everyone! If you're on the fence definitely go for it, you won't regret it!!
…read more",5,0,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,SaraLouWho,Rouge,Rookie,"['Eye Color Blue', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Combination']",5 stars,31 Mar 2020,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,The best!!,Absolutely one of my favorites. I have oily skin and have olive tones on the cooler side. This is my go to bronzer and blush. Love Love love!!,2,0,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,KatherinLL,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Dry']",5 stars,28 Mar 2020,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,,This offers great contouring and overall glow to my skin.,0,0,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,MKXO,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Combination']",5 stars,17 Mar 2020,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,omg,"This duo is iconic. Both are nice on their own if used individually, or if you swirl both with a fluffy brush it gives the perfect sun kissed glow",2,0,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,andreazz,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Oily']",2 stars,13 Feb 2020,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,Not as good as I remember it,"I used to love this product when I first got into makeup years ago and decided to repurchase recently. Honestly, it is not as I remember it being. I find the blush to be lacking in pigment and I have to do several swipes just to build up some colour. I also find the bronzer does not blend out as beautifully as I would like. Will unfortunately be returning!",1,2,
blush,NARS,NARS Blush/Bronzer Duo,Binap30,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Tan', 'Skin Type Oily']",5 stars,15 Dec 2019,no,Color: Sin/ Casino,https://www.sephora.com/productimages/sku/s888479+sw.jpg,Love it,Love it. Works so well. The colors are amazing and work well on all skin types.,4,1,Recommends this product
blush,NARS,NARS Blush/Bronzer Duo,amandarae1,Rouge,Rookie,"['Eye Color Brown', 'Hair color Blonde', 'Skin Tone Medium', 'Skin Type Combination']",4 stars,11 Dec 2019,no,Color: Orgasm/ Laguna,https://www.sephora.com/productimages/sku/s832642+sw.jpg,HORRIBLE PACKAGING AND STICKY,"I actually love this product and most of Nars products but I can not repurchase ANY of them anymore. I wish I could but every single time for the past 10 years - the rubberized case on every single product gets sticky and melty. Even the ones that literally sit in my makeup storage area. I may not even use them often and when I go to do so...sticky! Its so gross and it gets everywhere. Once NARS changes to nice hard plastic casing or something that is not rubberized ... I will start purchasing again!
…read more",3,7,
