product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,jm111,Insider,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",5 stars,16 d ago,yes,,,,Super cute size! Love the color and the scent oh my it smells amazing!,0,0,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,Lanikalei415,,,"['Hair Condition Curly', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Olive', 'Skin Type Oily']",1 star,16 d ago,no,,,this doesn’t show up on skin,Honestly very disappointed with this one because I’ve always had the best luck with benefit cheek products and when I saw a peach blush I was like yeaaaaaaa and I got the mini and I went to put it on..... it didn’t even show on my skin but it showed up when I swatched it but glittery so I thought blush topper but just beware this won’t show up on your skin,0,0,
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,CrystalNiuChen,Rouge,Rookie,"['Age 25-34', 'Eye Color Brown', 'Hair color Black', 'Skin Tone Fair', 'Skin Type Combination']",4 stars,25 d ago,no,,,Not my fav color but still a nice blush.,"When i got the product, it was darker than i thought. So, i started with a very light layer on my cheeks. I could only see shimmer, but almost no blush. Then, I put more on, it did look more peachy but ...with a yellow-ish undertone (not sure if it was only me...)? Anyway, for sure, it does not bright up. I agree with other reviews that it works better as a topper. It also works well when i want a no make-up looking. It would look like natural blush on my skin and i can save the highlight. I am with light skin with yellow undertone.
…read more",0,1,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,Kim619,Insider,Rookie,"['Age over 54', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",4 stars,3 May 2020,no,,,Pretty cute blush.,It's a pretty cute blush for fair skin tones. It does have shimmer to it. So far I like it. :),0,0,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,Chris38,Rouge,Rookie,"['Hair Condition Fine', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Combination']",3 stars,21 Apr 2020,no,,,More Like Northern Florida...,"I have begged and begged they would bring this back!! There was no better blush for the pale than Georgia! This is her flashier cousin from down South. It has a shimmer to it that is... fine. I can wear this over Spring and Summer, and it reads okay on camera, but I personally would have preferred the OG.",8,1,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,Alyonza,Rouge,Rookie,"['Hair Condition Chemically Treated (Colored, Relaxed, or Permed)', 'Eye Color Blue', 'Hair color Black', 'Skin Tone Light', 'Skin Type Oily']",5 stars,30 Mar 2020,no,,,,"Not sure why everyone is mad at this blush lol I never tried the original Georgia, but this one (I have a mini) works just fine on my NC25 skin. Gives a natural glowy wash of color",10,0,Recommends this product
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,lynnemlove,Rouge,Rookie,"['Hair Condition Fine', 'Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",1 star,21 Mar 2020,no,,,Buyer beware for fair skin only.,"This is a disappointing blush, I love warm peach tones. But this did not show up on my light skin. I wouldn’t recommend on med or dark. It’s perfect for fair skin. The palest of pale. I wish benefit would step up their game of being inclusive.",25,10,
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,MakepeNVy,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Combination']",1 star,10 Mar 2020,no,,,What Is THIS??!,"What IS this?! Benefit, this is an epic fail. This is not a blush, and not a highlight. Returned it the same day I bought it. Girl bye!",16,8,
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,Katm425,Rouge,Rookie,"['Hair Condition Straight', 'Eye Color Green', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",1 star,7 Mar 2020,no,,,Can’t even call this blush,I was really excited to try this blush when I ordered it. The The name and packaging are adorable but the product itself has much to be desired I don’t think i can it blush. When I tried applying it with a brush nothing was showing up it is so sheer its really disappointing:(,20,0,
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,jennieyouknow,Rouge,Rookie,"['Hair Condition Dry', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Normal']",1 star,7 Mar 2020,no,,,Not The Same Georgia,"The old Georgia was a perfect semi-translucent face powder that was universally-flattering, brightened up the face, and smelled amazing. It was one of my first HG products. Bringing back the name and packaging in an entirely different product is annoying and disappointing. Just call it something else.",35,6,
blush,BENEFIT COSMETICS,Benefit Cosmetics Georgia Blush Mini,pinkangel,Rouge,Rookie,"['Hair Condition Chemically Treated (Colored, Relaxed, or Permed)', 'Eye Color Blue', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",3 stars,7 Mar 2020,no,,,Doesn’t seem like the original to me,"I was using the original over a decade ago and loved it. I was so excited to open this and catch that old familiar smell. However, I don’t remember it smelling so much like plastic. It seems a bit more shimmering as well. Very light wash of color- pretty but may return.",22,3,
