product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,Ebits,Rouge,Rookie,"['Eye Color Green', 'Hair color Black', 'Skin Tone Light', 'Skin Type Combination']",5 stars,5 d ago,no,Color: Sex On Fire,https://www.sephora.com/productimages/sku/s2115913+sw.jpg,,"I just love this cool tone blush. So beautiful, subtle but buildable.",0,0,Recommends this product
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,ShiraChanel,Rouge,Rookie,"['Eye Color Blue', 'Hair color Gray', 'Skin Tone Light', 'Skin Type Combination']",5 stars,19 d ago,no,Color: Love Is The Drug,https://www.sephora.com/productimages/sku/s2115905+sw.jpg,Powerful pink,"Charlotte Tilbury blushes are by far my favourite powder blush texture. They don’t look too powdery or too shimmery on the face. But they are very illuminating. This colour Love is the drug is the one I wear the least. It’s the darkest one I own. I use it for evening or if I’m looking washed out. It’s more pigmented than my others so I recommend using a blush brush with softer bristles and a light hand to apply.
…read more",2,0,Recommends this product
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,ShiraChanel,Rouge,Rookie,"['Eye Color Blue', 'Hair color Gray', 'Skin Tone Light', 'Skin Type Combination']",5 stars,19 d ago,no,Color: Ecstasy,https://www.sephora.com/productimages/sku/s2115897+sw.jpg,Pretty peach,I love Charlotte Tilbury blushes. They are pretty much all I use now. I bought this colour Ecstasy to replace Nars Orgasm and Deep Throat that had been in my rotation for years. Suddenly they looked too shimmery on me. This is a nice replacement for both. Less orange. More of a peachy rose gold.,14,0,Recommends this product
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,ShiraChanel,Rouge,Rookie,"['Eye Color Blue', 'Hair color Gray', 'Skin Tone Light', 'Skin Type Combination']",5 stars,19 d ago,no,Color: Love Glow,https://www.sephora.com/productimages/sku/s2115889+sw.jpg,Everyday perfect pink,My favourite everyday pink blush. Gives a great pop of colour. Charlotte Tilbury makes the best powder blushes. I wear this one mostly with pink/pink nude lipsticks. It’s not too over powering.,3,0,Recommends this product
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,zenabennycocoa,Rouge,Rookie,"['Age over 54', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Oily']",5 stars,27 d ago,yes,Color: First Love,https://www.sephora.com/productimages/sku/s2115871+sw.jpg,youmakemeblush,"I love blush in general but this one just gives a healthy glow to the blush, it's not shimmer, but it just glows and it goes on really good, I will never use a different blush again.",0,0,Recommends this product
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,wmhcan,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,29 d ago,yes,Color: First Love,https://www.sephora.com/productimages/sku/s2115871+sw.jpg,can't stop loving CT blushes,"I already own the Love the Drug so I thought about adding a new color to my everyday blush, this came out to be so nice, soft and glowy. Will likely purchase a different color at a later day too.",0,0,Recommends this product
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,Shannon1981,VIB,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Normal']",4 stars,27 Apr 2020,yes,Color: First Love,https://www.sephora.com/productimages/sku/s2115871+sw.jpg,CHEAP packaging for what you pay for.,"I adore the color and formula. It’s light, but buildable. Seriously just a flattering color I imagine for every skin tone. It really is just a beautiful little flush of color. BUT. Holy Christ Charlotte! Could you have been any cheaper with the packaging. For the price I expected there to be some weight to the product. I wanted to feel like I was holding something expensive. It’s cheap feeling. But the product and formula are beautiful. I just wish it felt like what you paid for as far as packaging goes. I did keep it, though. Just because I like what’s in the pan.
…read more",6,1,Recommends this product
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,andiwmorris,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Light', 'Skin Type Combination']",1 star,26 Apr 2020,yes,Color: Love Glow,https://www.sephora.com/productimages/sku/s2115889+sw.jpg,,The shade i received is not pink at all. It was more like a very pale nude peach. Not the same as the description at all,9,1,
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,vipbeauty,VIB,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Olive', 'Skin Type Combination']",1 star,23 Apr 2020,no,Color: The Climax,https://www.sephora.com/productimages/sku/s2115921+sw.jpg,beware,"Not impressed at all. Ended up returning it. Poor color pay off. Not worth the money! Expensive because of the name, not the quality",5,1,
blush,CHARLOTTE TILBURY,Charlotte Tilbury Cheek To Chic Blush,THEDANIELAMICHE,Rouge,Rookie,"['Eye Color Green', 'Hair color Black', 'Skin Tone Olive', 'Skin Type Combination']",5 stars,21 Apr 2020,no,Color: Ecstasy,https://www.sephora.com/productimages/sku/s2115897+sw.jpg,You won't regret it!,LOVE. Literally one of the most beautiful colors on me. I am Mexican with olive undertones and it is just so perfect. I've had several girlfriend try it on and looks good on all skin colors,17,0,Recommends this product
