product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,CTfanatic315,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",2 stars,4 d ago,yes,Color: Beige For Days,https://www.sephora.com/productimages/sku/s2040723+sw.jpg,,"Color was more orange than I like. If you are afraid of orange, look at their faux tan bronzer—it is the perfect matte cool toned brown bronze.",0,0,
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,aksharas,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Deep', 'Skin Type Dry']",5 stars,5 d ago,no,Color: You Had Me At Merlot,https://www.sephora.com/productimages/sku/s2040756+sw.jpg,great blush!!!,"absolutely love this blush, blends greatly and is very nice",0,0,Recommends this product
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,amri1614,VIB,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Combination']",5 stars,28 d ago,no,Color: Call My Blush,https://www.sephora.com/productimages/sku/s2040541+sw.jpg,,"loved the color. easy to blend, and looks very natural.",1,0,Recommends this product
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,larachristine,VIB,Rookie,"['Eye Color Brown', 'Hair color Blonde', 'Skin Tone Medium', 'Skin Type Combination']",5 stars,27 Apr 2020,no,Color: Pink Me Up,https://www.sephora.com/productimages/sku/s2040749+sw.jpg,,"I’m about to run out and will repurchase!! Best blush. Very clean look, matte is the way to go. Blends so easily and just looks so natural it’s impossible to overdo it with this product. Never straying from this product!",1,0,Recommends this product
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,Hsar,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Tan', 'Skin Type Dry']",5 stars,24 Apr 2020,no,Color: Pink Me Up,https://www.sephora.com/productimages/sku/s2040749+sw.jpg,Blush that gives you a natural pink cheek,I bought BAREMINERALS Gen Nude Powder Blush to give it a try. It blends in very nicely and make my skin has the natural pink glow. I feel this blush fits me better better than other blush with a orange tone. Love it.,0,0,Recommends this product
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,koko123456,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Tan', 'Skin Type Combination']",4 stars,24 Apr 2020,no,"Color: But First, Coffee",https://www.sephora.com/productimages/sku/s2040715+sw.jpg,,"This blush is so pigmented, a little truly goes a long way! It's easily blendable and sits beautifully on the skin.",5,0,Recommends this product
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,wilsonkel,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Olive', 'Skin Type Normal']",5 stars,20 Apr 2020,no,Color: Call My Blush,https://www.sephora.com/productimages/sku/s2040541+sw.jpg,,"Long wear and perfectly pigmented powder blush! I typically use cream blushes because I like something a little more pigmented and after trying it out, I haven’t gone back to a cream blush. It only takes a little product but is super buildable and lasts most of the day. The color is pretty and a pink/coral tone that is really nice on olive skin tones. I have a feeling this will last a while but I plan on repurchasing when it runs out.
…read more",1,0,Recommends this product
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,beautyfannn,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Light', 'Skin Type Combination']",5 stars,17 Apr 2020,no,Color: That Peach Tho,https://www.sephora.com/productimages/sku/s2040731+sw.jpg,,"Love it! It's buildable, well blending. The formula is very smooth, won't magnify the pores. And the color stay on cheek last long.",4,0,Recommends this product
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,AshCatalina,Insider,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",1 star,8 Apr 2020,yes,Color: Pink Me Up,https://www.sephora.com/productimages/sku/s2040749+sw.jpg,CHEAP,"I initially bought this product because the reviews were so high. I expected a lot paying almost 30$ for a blush. I have bought plenty of urban decay ones that I loved but decided to change it up. Wrong choice. The product is fine. I could have bought a blush from the drug store and it would have gave me the same effect. The packaging for the product is ridiculously cheap. I’ve never had a product feel so cheaply made. That has never been a concern for any other $30 blushes I bought in past. The plastic is EXTREMELY CHEAP, and has a loud snap whenever closed. I didn’t realize a company like bare minerals could have the dignity to sell such a cheaply made product. I’m not going to pay almost $30 for cheap quality like this again.
…read more",1,19,
blush,BAREMINERALS,bareMinerals Gen Nude Powder Blush,sanjana13,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Tan', 'Skin Type Combination']",5 stars,6 Apr 2020,no,Color: Call My Blush,https://www.sephora.com/productimages/sku/s2040541+sw.jpg,Highly pigmented and looks great on all tones!,"I use it everyday!! I have tan to dark skin and was skeptical at first how it would look on me, but I get compliments for it all the time. I let my friend, who has a medium complexion and she loved it too! It's easily buildable, so it's great for those who want anything from a light flush of color to a more obvious pink hue. It looks good with the BareMinerals Bronzer in Warmth that I also use.",4,0,Recommends this product
