product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,Juliegirl23,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Normal']",5 stars,13 Dec 2019,yes,Color: Sunrise Light,https://www.sephora.com/productimages/sku/s2217057+sw-62.jpg,perfect,Perfect color and blends beautifully!! A little goes a long way.,0,0,Recommends this product
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,ObsessedLippy,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Deep', 'Skin Type Combination']",3 stars,11 Dec 2019,yes,Color: Sundown Deep,https://www.sephora.com/productimages/sku/s2217073+sw-62.jpg,,"I like Kevyn Aucoin products. That is the first reason I decided to try this as a Bronzer. However, on my Complexion this doesn't really work. Or at least it isn't what i expected when I opened it to find the Color is person is lighter than what is shown on the screen. I will just use it as a bit of eyeshadow for a Bronze look and lip color. However, I think on a Caramel Color Person or lighter this would be a lovely Bronzer.
…read more",4,0,Recommends this product
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,MHAsun,VIB,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Olive', 'Skin Type Combination']",5 stars,4 Oct 2019,no,Color: Sundown Deep,https://www.sephora.com/productimages/sku/s2217073+sw-62.jpg,,My new luxury bronzer when I really put my makeup on! it's not too shimmery yet it applies so smoothly,3,0,Recommends this product
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,Alexia1055,Rouge,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",5 stars,14 Sep 2019,no,,,New go to !,This item is a bit pricy but definitely worth it ! As someone who can’t go out of the house without bronzer or blush just one sweep of this all over my face gives me the perfect natural bronzed glow I’m looking for ! It is an investment but the Kevin aucoin quality is for sure there and the packaging feels expensive.,3,0,Recommends this product
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,Annamona,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",4 stars,5 Sep 2019,no,,,,its is beautiful but i prefer the neo highlighter because it has brown instead of peachy tones.,1,0,Recommends this product
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,keiix,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Fair', 'Skin Type Combination']",2 stars,1 Sep 2019,no,Color: Sunrise Light,https://www.sephora.com/productimages/sku/s2217057+sw-62.jpg,Not for light Asian skin tone,This shade didn’t work out for my light-medium neutral skin tone. My foundation shade is Y245 in MakeUpForEver for reference and I found the Sunrise Light to be way too red and muddy for my skin tone. However the formula was very smooth and blendable just like his other powder formulas but this bronzer shade didn’t work out for me. Returned.,21,1,
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,SarahS88,VIB,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",4 stars,27 Aug 2019,no,Color: Sunrise Light,https://www.sephora.com/productimages/sku/s2217057+sw-62.jpg,Subtle beauty,"This bronzer is very subtle on my fair/light skin. I like that it has cooler reddish undertones because I have rosy undertones, and for me a lot of bronzers can end up looking really unnatural because of their warmth. This is definitely not warm! Kind of looks like a blush on my bronzer brush even. I do really like it, I would compare it to the ABH bronzer in Tawny, which I previously swatched and got scared of because of how red it was. This is not highly pigmented so I feel that the red is not overwhelming and complimentary. Not sure if the shimmer on the left/lighter side is a spray over but its very pretty nonetheless. I really like all of the Kevyn Aucoin base products that I've tried. I wish the ingredients in this were better (Mica/talc) but my old bronzer (Physicians Butter Bronzer in shade Bronzer) had it as well so I won't complain too much.
…read more",2,1,Recommends this product
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,smilerl,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",4 stars,22 Jul 2019,no,Color: Sunrise Light,https://www.sephora.com/productimages/sku/s2217057+sw-62.jpg,Love this Bronzer,"I personally don't like bronzing, but I do like contouring. I use this bronzer as a contour and it blends heavenly! I purchased this one during Sephora sales and so far, I'm loving it. I love how Kevyn Aucoin makes their blushes, highlighters, and bronzers in gradation form so there are different tones in one shade. Amazing!",7,1,Recommends this product
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,ShadoWitch,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,16 Jun 2019,no,,,Bronzer for people who don't like bronzer,"I have never been a bronzer girl but this product changed my mind and I love it. Capri is the perfect color palette for my light/cool/neutral/olive complexion. I think it would work well on pale to deep cool/neutral/olive skin tones because it is sheer and buildable. No chalkiness here. The center blush is redder and a beautiful natural flush in person. This gives a very natural looking ""lit from within"" glow without looking like I am wearing bronzer. A little product goes a very long way. Blends beautifully and lasts until I remove it. Would definitely repurchase.
…read more",0,0,Recommends this product
blush,KEVYN AUCOIN,KEVYN AUCOIN The Neo-Bronzer,Loralar,Rouge,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",2 stars,13 Jun 2019,no,Color: Sunrise Light,https://www.sephora.com/productimages/sku/s2217057+sw-62.jpg,,Not for me... too cool in tone..and I didn’t care for the texture..powder isn’t smoothly milled enough.,2,1,
